root,repo,kind,git,exists,files,top_languages,workspace_shape,cold_builds_reported,cold_build_pairs,cold_wall_p50_ms,cold_wall_max_ms,resumes,supersessions,decision_reasons,tier2_snapshot_ms_n_p50_max,tier2_category_reuse,semantic_collect_ms_n_p50_max,semantic_embed_retries,search_build_ms_n_p50_max,slow_calls_p50_p95_by_tool,slow_calls_over_10s_by_tool,limiter_queued,limiter_wait_ms_n_p95_max,tier2_deferred,breaker_or_suspension_hits
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_dispatch_90347bbec7a0e20876dd2d69,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_dispatch_91824815b124687d76235598,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_dispatch_964653c62b05c0d61d7ab429,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_dispatch_9cc72e2e69198060a008eb66,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_dispatch_a837eeabb8eb5e5b6257729e,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_dispatch_adf9d79373809b75f4f76afb,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_dispatch_ca44d573c4a966ee805073cb,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_dispatch_ce0145e6fc9db47035459494,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_dispatch_d5898eecf2f65a6ea03ac694,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_dispatch_e391c26a0c65852cc8259d61,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_dispatch_fd50979fb811e6dcf477b135,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_eff7db6aa5f73f60,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_f61da1df3763c60b,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/bg_fa5b4bb1fe9fbf65,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/evidence-ct-00000000-0000-4001-98d1-db4ebfdea7a0-750881c17d5ee14f,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cb089079df9ef51b/evidence-ct-00000000-0000-4003-98ce-cdf29ac19050-29ad85918676fe4a,subconscious,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/cf5703c6121743b1/pool-122,prefrontal,worktree,yes,yes,1427,.ts TypeScript=673; .rs Rust=289; .md Markdown=214,cargo:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/d2b097f2ae9efb85/bg_091b78dd0e472b64,cerebellum,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/d2b097f2ae9efb85/bg_0f6f4b92,cerebellum,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/d2b097f2ae9efb85/bg_1d0fa53f38363ae1,cerebellum,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/d2b097f2ae9efb85/bg_1ed4c059,cerebellum,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/d2b097f2ae9efb85/bg_298ed6377430ee8d,cerebellum,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/d2b097f2ae9efb85/bg_3670693dfb9382a6,cerebellum,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/d2b097f2ae9efb85/bg_37c704fcc3af6912,cerebellum,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/d2b097f2ae9efb85/bg_3d3a0112,cerebellum,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/d2b097f2ae9efb85/bg_45e51339,cerebellum,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/d2b097f2ae9efb85/bg_47ba0dcb05a1d653,cerebellum,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/d2b097f2ae9efb85/bg_58937d5852fb98b2,cerebellum,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/d2b097f2ae9efb85/bg_590313a1,cerebellum,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/d2b097f2ae9efb85/bg_5d9dc85ca7fe8e77,cerebellum,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/d2b097f2ae9efb85/bg_62b51d4f,cerebellum,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/d2b097f2ae9efb85/bg_813bedda22f39edc,cerebellum,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/d2b097f2ae9efb85/bg_9167b188ad321b16,cerebellum,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/d2b097f2ae9efb85/bg_9885af327d5a9034,cerebellum,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/d2b097f2ae9efb85/bg_9d033cea063fd3f9,cerebellum,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/d2b097f2ae9efb85/bg_a76b69d125b2bf94,cerebellum,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/d2b097f2ae9efb85/bg_c57239b4,cerebellum,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/d2b097f2ae9efb85/bg_d8b9a77c,cerebellum,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/d2b097f2ae9efb85/bg_f83e8a949d1bc16f,cerebellum,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/e7c3d96c39df7bf6/bg_3628c6efd37f03d7,engram,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/e7c3d96c39df7bf6/bg_5524c355,engram,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/e7c3d96c39df7bf6/bg_6e29553d,engram,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/e7c3d96c39df7bf6/bg_91864ef4,engram,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/e7c3d96c39df7bf6/bg_a86f155bd81e9422,engram,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/e7c3d96c39df7bf6/bg_ae44c60795ada35b,engram,worktree,yes,yes,236,.md Markdown=122; .rs Rust=85; .json JSON=8,cargo:4,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/e7c3d96c39df7bf6/bg_b16539009b147aa1,engram,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/e7c3d96c39df7bf6/bg_b69799352c3485ea,engram,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/ec57bf156ffa7f40/bg_0664969e2f525054,astrocyte,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/ec57bf156ffa7f40/bg_0c7ebc9a728b52f6,astrocyte,worktree,yes,yes,80,.rs Rust=32; .json JSON=21; .md Markdown=17,cargo:2,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/ec57bf156ffa7f40/bg_132755d1edb2aff9,astrocyte,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/ec57bf156ffa7f40/bg_40602b6d,astrocyte,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/ec57bf156ffa7f40/bg_424b0acf97009e27,astrocyte,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/ec57bf156ffa7f40/bg_5f5f1165,astrocyte,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/ec57bf156ffa7f40/bg_7e385e9c94a9413f,astrocyte,worktree,yes,yes,79,.rs Rust=32; .json JSON=21; .md Markdown=16,cargo:2,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/ec57bf156ffa7f40/bg_85dda29f,astrocyte,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/ec57bf156ffa7f40/bg_9264ff6a616f7914,astrocyte,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/ec57bf156ffa7f40/bg_9d7f7fba10de32cc,astrocyte,worktree,yes,yes,78,.rs Rust=31; .json JSON=21; .md Markdown=16,cargo:2,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/eec26c2e4686f780/bg_023b79be,alfonso-ios,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/eec26c2e4686f780/bg_08a65f9f,alfonso-ios,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/eec26c2e4686f780/bg_20874098,alfonso-ios,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/eec26c2e4686f780/bg_25a9925d,alfonso-ios,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/eec26c2e4686f780/bg_4a262cee,alfonso-ios,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/eec26c2e4686f780/bg_5af1e83c,alfonso-ios,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/eec26c2e4686f780/bg_5dbc38ab,alfonso-ios,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/eec26c2e4686f780/bg_6179a96b,alfonso-ios,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/eec26c2e4686f780/bg_64f57cf8,alfonso-ios,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/eec26c2e4686f780/bg_8e82adeb,alfonso-ios,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/eec26c2e4686f780/bg_a12112d3,alfonso-ios,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/eec26c2e4686f780/bg_ab29d35189b0a53c,alfonso-ios,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/eec26c2e4686f780/bg_ac885c7f,alfonso-ios,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/eec26c2e4686f780/bg_ac8cfbe2,alfonso-ios,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/eec26c2e4686f780/bg_cc546345,alfonso-ios,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/eec26c2e4686f780/bg_da8752965046de6a,alfonso-ios,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/eec26c2e4686f780/bg_dc5ad603,alfonso-ios,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/eec26c2e4686f780/bg_fed9fd7f,alfonso-ios,worktree,yes,no,n/a,n/a,n/a,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/.local/share/cortexkit/alfonso/worktrees/manual-provenance-b1,cortexkit-e2e,worktree,yes,yes,48,.ts TypeScript=38; .md Markdown=3; .json JSON=2,none,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/Work/OSS/9router,9router,primary,yes,yes,1209,.js JavaScript=889; .md Markdown=122; .png png=106,none,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/Work/OSS/MTPLX,MTPLX,primary,yes,yes,1202,.py Python=576; .swift Swift=220; .json JSON=129,none,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/Work/OSS/centaur,centaur,primary,yes,yes,1578,.py Python=354; .rb Ruby=316; .ts TypeScript=136,none,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/Work/OSS/codex,codex,primary,yes,yes,5699,.rs Rust=2716; .snap snap=653; .ts TypeScript=642,none,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/Work/OSS/deepseek-harness,deepseek-harness,primary,yes,yes,7412,.md Markdown=2355; .ts TypeScript=2319; .yaml YAML=1086,node:235,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/Work/OSS/fx,fx,primary,yes,yes,782,.zig zig=549; .ts TypeScript=106; .mjs JavaScript=37,none,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/Work/OSS/gather-corpus/NousResearch__hermes-agent,NousResearch__hermes-agent,primary,yes,yes,6275,.py Python=2977; .md Markdown=1411; .ts TypeScript=864,node:6,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/Work/OSS/goose,goose,primary,yes,yes,2412,.rs Rust=450; .tsx TSX=360; .md Markdown=335,cargo:13,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/Work/OSS/grok-build,grok-build,primary,yes,yes,2715,.rs Rust=2219; .md Markdown=170; .json JSON=117,cargo:79,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
/Users/ufukaltinok/Work/OSS/hermes-agent,hermes-agent,primary,yes,yes,10966,.py Python=4904; .ts TypeScript=1962; .md Markdown=1583,node:7,0,0,n/a,n/a,0,0,none,0/n/a/n/a,none,0/n/a/n/a,0,0/n/a/n/a,none,none,0,0/n/a/n/a,0,0
